English,Amharic
"17  And to Adam* he said: “Because you listened to your wife’s voice and ate from the tree concerning which I gave you this command,+ ‘You must not eat from it,’ cursed is the ground on your account.+ In pain you will eat its produce all the days of your life.+",17  አዳምንም* እንዲህ አለው፦ “የሚስትህን ቃል ስለሰማህና ‘ከእሱ አትብላ’ ብዬ ካዘዝኩህ ዛፍ+ ወስደህ ስለበላህ በአንተ የተነሳ ምድር የተረገመች ትሁን።+ በሕይወትህ ዘመን ሁሉ የምድርን ፍሬ በሥቃይ ትበላለህ።+
"18  It will grow thorns and thistles for you, and you must eat the vegetation of the field.",18  ምድርም እሾህና አሜኬላ ታበቅልብሃለች፤ አንተም በሜዳ ላይ የሚበቅለውን ተክል ትበላለህ።
"19  In the sweat of your face you will eat bread* until you return to the ground, for out of it you were taken.+ For dust you are and to dust you will return.”+ ",19  ከመሬት ስለተገኘህ+ ወደ መሬት እስክትመለስ ድረስ ላብህን እያንጠፈጠፍክ ምግብ ትበላለህ። አፈር ስለሆንክ ወደ አፈር ትመለሳለህ።”+ 
"20  After this Adam named his wife Eve,* because she was to become the mother of everyone living.+",20  ከዚህ በኋላ አዳም ሚስቱን ሔዋን* ብሎ ጠራት፤ ምክንያቱም እሷ የሕያዋን ሁሉ እናት ትሆናለች።+
"21  And Jehovah God made long garments from skins for Adam and for his wife, to clothe them.+",21  ይሖዋ አምላክም ረጅም ልብስ ከቆዳ ሠርቶ አዳምንና ሚስቱን አለበሳቸው።+
"22  Jehovah God then said: “Here the man has become like one of us in knowing good and bad.+ Now in order that he may not put his hand out and take fruit also from the tree of life+ and eat and live forever,*—”",22  ከዚያም ይሖዋ አምላክ እንዲህ አለ፦ “እንግዲህ ሰውየው መልካምና ክፉን በማወቅ ረገድ ከእኛ እንደ አንዱ ሆኗል።+ አሁን ደግሞ እጁን በመዘርጋት ከሕይወት ዛፍ+ ፍሬ ወስዶ እንዳይበላና ለዘላለም እንዳይኖር አንድ ነገር ማድረግ አለብኝ።”
23  With that Jehovah God expelled him from the garden of Eʹden+ to cultivate the ground from which he had been taken.+,23  ስለሆነም የተገኘበትን መሬት እንዲያርስ፣+ ይሖዋ አምላክ አዳምን ከኤደን የአትክልት ስፍራ+ አባረረው።
"24  So he drove the man out, and he posted at the east of the garden of Eʹden the cherubs+ and the flaming blade of a sword that was turning continuously to guard the way to the tree of life.",24  ሰውየውንም አስወጣው፤ ወደ ሕይወት ዛፍ የሚወስደውንም መንገድ ለመጠበቅ በኤደን የአትክልት ስፍራ በስተ ምሥራቅ በኩል ኪሩቤልና+ ያለማቋረጥ የሚሽከረከር የነበልባል ሰይፍ አስቀመጠ።
"24  Abraham was now old, advanced in years, and Jehovah had blessed Abraham in everything.+",24  አብርሃምም አረጀ፤ ዕድሜውም ገፋ፤ ይሖዋም አብርሃምን በሁሉ ነገር ባረከው።+
"2  Abraham said to his servant, the oldest one of his household, who was managing all he had:+ “Please put your hand under my thigh,",2  አብርሃም ንብረቱን በሙሉ የሚያስተዳድርለትንና በቤቱ ውስጥ ካሉት አገልጋዮች ሁሉ አንጋፋ የሆነውን አገልጋዩን+ እንዲህ አለው፦ “እባክህ እጅህን ከጭኔ ሥር አድርግ፤
"3  and I will make you swear by Jehovah, the God of the heavens and the God of the earth, that you will not take a wife for my son from the daughters of the Caʹnaan·ites, among whom I am dwelling.+",3  በመካከላቸው ከምኖረው ከከነአናውያን ሴቶች ልጆች ለልጄ ሚስት እንዳታመጣለት የሰማይና የምድር አምላክ በሆነው በይሖዋ አስምልሃለሁ።+
"4  You must go instead to my country and to my relatives+ and take a wife for my son, for Isaac.” ",4  ከዚህ ይልቅ ወደ አገሬና ወደ ዘመዶቼ+ ሄደህ ለልጄ ለይስሐቅ ሚስት አምጣለት።” 
"5  However, the servant said to him: “What if the woman is not willing to come with me to this land? Must I then return your son to the land from which you came?”+",5  ይሁንና አገልጋዩ “ሴቲቱ ከእኔ ጋር ወደዚህ ምድር ለመምጣት ፈቃደኛ ባትሆንስ? ልጅህን አንተ ወደመጣህበት አገር+ መመለስ ይኖርብኛል?” አለው።
6  At this Abraham said to him: “See that you do not take my son there.+,6  በዚህ ጊዜ አብርሃም እንዲህ አለው፦ “ልጄን ወደዚያ እንዳትወስደው ተጠንቀቅ።+
"7  Jehovah the God of the heavens, who took me from my father’s house and from the land of my relatives+ and who spoke with me and swore to me:+ ‘To your offspring*+ I am going to give this land,’+ he will send his angel ahead of you,+ and you will certainly take a wife for my son from there.+",7  ከአባቴ ቤትና ከዘመዶቼ አገር ያወጣኝ+ እንዲሁም ‘ይህን ምድር+ ለዘርህ+ እሰጣለሁ’ ብሎ የነገረኝና የማለልኝ+ የሰማይ አምላክ ይሖዋ መልአኩን ከፊትህ ይልካል፤+ አንተም ከዚያ አገር+ ለልጄ ሚስት ታመጣለታለህ።
"8  But if the woman is unwilling to come with you, you will be free from this oath. But you must not take my son there.”",8  ሆኖም ሴቲቱ ከአንተ ጋር ለመምጣት ፈቃደኛ ሳትሆን ብትቀር ከዚህ መሐላ ነፃ ትሆናለህ። ልጄን ግን በምንም ዓይነት ወደዚያ እንዳትወስደው።”
9  With that the servant put his hand under the thigh of Abraham his master and swore to him concerning this matter.+ ,9  ከዚያም አገልጋዩ እጁን ከጌታው ከአብርሃም ጭን ሥር አደረገ፤ ስለዚህ ጉዳይም ማለለት።+ 
"10  So the servant took ten of his master’s camels and departed, taking along all sorts of good things from his master. Then he went on his way to Mes·o·po·taʹmi·a, to the city of Naʹhor.",10  በመሆኑም አገልጋዩ ከጌታው ግመሎች መካከል አሥሩን ወሰደ፤ ከጌታውም ንብረት ምርጥ ምርጡን ሁሉ ይዞ ተነሳ። ከዚያም ከናኮር ከተማ ወደ ሜሶጶጣሚያ ጉዞ ጀመረ።
"11  He had the camels kneel down at a well of water outside the city. It was about evening, the time when the women would go out to draw water.",11  ከከተማዋ ውጭ ባለ አንድ የውኃ ጉድጓድ አጠገብም ግመሎቹን አንበረከከ። ጊዜውም ወደ ማምሻው አካባቢ ነበር፤ ይህ ጊዜ ደግሞ ሴቶች ውኃ ለመቅዳት የሚወጡበት ነው።
"12  Then he said: “Jehovah the God of my master Abraham, please grant me success this day, and show your loyal love to my master Abraham.",12  ከዚያም እንዲህ አለ፦ “የጌታዬ የአብርሃም አምላክ ይሖዋ፣ እባክህ በዚህ ዕለት ጉዳዬን አሳካልኝ፤ ለጌታዬ ለአብርሃምም ታማኝ ፍቅርህን አሳየው።
"13  Here I am standing at a spring of water, and the daughters of the men of the city are coming out to draw water.",13  ይኸው እኔ እዚህ የውኃ ምንጭ አጠገብ ቆሜአለሁ፤ የከተማዋ ሴቶች ልጆች ውኃ ለመቅዳት እየመጡ ነው።
"14  May it happen that the young woman to whom I say, ‘Please let down your water jar so that I may take a drink,’ and who replies, ‘Take a drink, and I will also water your camels,’ let this be the one you choose for your servant Isaac; and by this let me know that you have shown your loyal love to my master.” ",14  እንግዲህ ‘እባክሽ፣ ውኃ እንድጠጣ እንስራሽን አውርጂልኝ’ ስላት ‘እንካ ጠጣ፤ ግመሎችህንም አጠጣልሃለሁ’ የምትለኝ ወጣት ለአገልጋይህ ለይስሐቅ የመረጥካት ትሁን፤ እንዲህ ካደረግክልኝ ለጌታዬ ታማኝ ፍቅር እንዳሳየኸው አውቃለሁ።” 
"15  Even before he finished speaking, Re·bekʹah, who was the daughter of Be·thuʹel+ the son of Milʹcah+ the wife of Naʹhor,+ Abraham’s brother, came out with her water jar on her shoulder.",15  እሱም ገና ንግግሩን ሳይጨርስ የባቱኤል+ ልጅ ርብቃ እንስራዋን በትከሻዋ ተሸክማ ብቅ አለች፤ ባቱኤል የአብርሃም ወንድም የናኮር+ ሚስት ሚልካ+ የወለደችው ነው።
"16  Now the young woman was very beautiful, a virgin; no man had had sexual relations with her. She went down to the spring, filled her water jar, and then came back up.",16  ወጣቷም በጣም ቆንጆና ከወንድ ጋር የፆታ ግንኙነት ፈጽማ የማታውቅ ድንግል ነበረች። እሷም ወደ ምንጩ ወርዳ በእንስራዋ ውኃ ሞልታ ተመለሰች።
17  At once the servant ran to meet her and said: “Please give me a little sip of water from your jar.”,17  አገልጋዩም ወዲያውኑ ወደ እሷ ሮጦ በመሄድ “እባክሽ ከእንስራሽ ውኃ ልጎንጭ” አላት።
"18  In turn she said: “Drink, my lord.” With that she quickly lowered her jar upon her hand and gave him a drink.",18  እሷም መልሳ “ጌታዬ ጠጣ” አለችው። ከዚያም ፈጠን ብላ እንስራዋን ወደ እጇ በማውረድ የሚጠጣው ውኃ ሰጠችው።
"19  When she finished giving him a drink, she said: “I will also draw water for your camels until they are done drinking.”",19  ለእሱ ሰጥታው ከጠጣ በኋላ “ግመሎችህም ጠጥተው እስኪጠግቡ ድረስ ውኃ እቀዳላቸዋለሁ” አለችው።
"20  So she quickly emptied her jar into the drinking trough and ran again and again to the well to draw water, and she kept drawing water for all his camels.",20  በእንስራዋ ውስጥ የነበረውን ውኃም በፍጥነት ገንዳ ውስጥ ገለበጠች፤ ከዚያም በሩጫ እየተመላለሰች ከጉድጓዱ ውኃ ትቀዳ ጀመር፤ ለግመሎቹም ሁሉ ቀዳች።
"21  The whole time the man silently stared at her in amazement, wondering whether Jehovah had made his trip successful or not. ",21  ይህ ሁሉ ሲሆን ሰውየው ይሖዋ ጉዞውን አሳክቶለት እንደሆነና እንዳልሆነ በማሰብ ዝም ብሎ በመገረም ይመለከታት ነበር። 
"22  When the camels had finished drinking, the man took out for her a gold nose ring weighing a half shekel* and two bracelets of gold weighing ten shekels,*",22  ግመሎቹም ጠጥተው ሲጨርሱ ሰውየው ግማሽ ሰቅል* የሚመዝን የወርቅ የአፍንጫ ቀለበት እንዲሁም አሥር ሰቅል* የሚመዝኑ ሁለት የወርቅ አምባሮች አውጥቶ ሰጣት፤
"23  and he said: “Please tell me, whose daughter are you? Is there any room at your father’s house for us to spend the night?”",23  እንዲህም አላት፦ “እስቲ ንገሪኝ፣ ለመሆኑ የማን ልጅ ነሽ? በአባትሽ ቤት የምናድርበት ቦታ ይኖር ይሆን?”
"24  At that she said to him: “I am the daughter of Be·thuʹel+ the son of Milʹcah, whom she bore to Naʹhor.”+",24  እሷም መልሳ “ሚልካ ለናኮር+ የወለደችለት የባቱኤል ልጅ ነኝ”+ አለችው።
25  And she added: “We have both straw and much fodder and also a place to spend the night.”,25  አክላም “ገለባና ብዙ ገፈራ እንዲሁም ለማደሪያ የሚሆን ስፍራ አለን” አለችው።
26  Then the man bowed down and prostrated himself before Jehovah,26  በዚህ ጊዜ ሰውየው በይሖዋ ፊት ተደፍቶ ሰገደ፤
"27  and said: “May Jehovah be praised, the God of my master Abraham, for he has not abandoned his loyal love and his faithfulness toward my master. Jehovah has guided me to the house of the brothers of my master.” ",27  እንዲህም አለ፦ “ለጌታዬ ታማኝ ፍቅሩንና ታማኝነቱን ያልነፈገው የጌታዬ የአብርሃም አምላክ ይወደስ። ይሖዋ ወደ ጌታዬ ወንድሞች ቤት መራኝ።” 
28  And the young woman ran to tell her mother’s household about these things.,28  ወጣቷም የሆነውን ሁሉ ለእናቷ ቤተሰቦች ለመንገር እየሮጠች ሄደች።
29  Now Re·bekʹah had a brother whose name was Laʹban.+ So Laʹban ran to the man who was outside at the spring.,29  ርብቃ፣ ላባ+ የሚባል ወንድም ነበራት። ላባም ከከተማዋ ውጭ በምንጩ አጠገብ ወዳለው ሰው እየሮጠ ሄደ።
